date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:50:50	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Feb%202023%2014:20:43%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5ceb95c924a69431131532cb/1558943287359/chair.png?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5ceb95c924a69431131532cb/1558943287359/chair26f7.png	(from https://www.orestisgeorgiou.com/blog-feed/2019/5/27/cultivating-innovation-and-creativity)
19:50:50	738638/738638	---M--	200	added ('OK')	application/pdf	etag:%22b454e-5e8aae021a538%22	https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf	/home/aramaanmeher/websites/Aca/www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:50:50	61866/61866	---M--	200	added ('OK')	image/jpeg	etag:CIDGjf/ixOsCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1593788724094-RZHNNAXAGGRTYO8LOA16/0.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1593788724094-RZHNNAXAGGRTYO8LOA16/0ee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/how-mathematical-models-can-predict-covids-next-step)
19:50:58	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Feb%202023%2014:20:51%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a56cd7817f7986a4cfebc/1553679692108/Dr+Orestis+Georgiou+blog.png?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a56cd7817f7986a4cfebc/1553679692108/Dr+Orestis+Georgiou+blog26f7.png	(from https://www.orestisgeorgiou.com/blog-feed/choose-a-job-you-love-and-you-will-never-have-to-work-a-single-day-blog-dr-orestis-georgiou)
19:50:58	2081190/2081190	---M--	200	added ('OK')	application/pdf	etag:%22c0df36fe5a21d51:0%22	https://www.american.edu/spa/scicomm/upload/recommended-practices-booklet_v17-digital.pdf	/home/aramaanmeher/websites/Aca/www.american.edu/spa/scicomm/upload/recommended-practices-booklet_v17-digital.pdf	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:50:59	916618/916618	---M--	200	added ('OK')	image/png	etag:CIbB7qfIwusCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1558943266314-XTEZ8U80E7RM3SG6HCAB/chair.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1558943266314-XTEZ8U80E7RM3SG6HCAB/chair5d45.png	(from https://www.orestisgeorgiou.com/blog-feed/2019/5/27/cultivating-innovation-and-creativity)
19:50:59	314162/314162	---M--	200	added ('OK')	image/png	etag:CMrEjKjIwusCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553620526395-UZFSHGS5CC5KUIJPQY0G/Dr+Orestis+Georgiou+blog.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553620526395-UZFSHGS5CC5KUIJPQY0G/Dr+Orestis+Georgiou+blog5d45.png	(from https://www.orestisgeorgiou.com/blog-feed/choose-a-job-you-love-and-you-will-never-have-to-work-a-single-day-blog-dr-orestis-georgiou)
19:51:01	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Feb%202023%2014:21:00%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a658da4222fdfb66ec729/1553679936877/visual-haptics-blog-orestis.png?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a658da4222fdfb66ec729/1553679936877/visual-haptics-blog-orestis26f7.png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:51:01	175004/175004	---M--	200	added ('OK')	image/jpeg	etag:CIiJyPvHwusCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553619502894-5SFVWVDH3ZMFW21NFCK0/dr-orestis-georgiou	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553619502894-5SFVWVDH3ZMFW21NFCK0/dr-orestis-georgiou.jpg	(from https://www.orestisgeorgiou.com/blog-feed/choose-a-job-you-love-and-you-will-never-have-to-work-a-single-day-blog-dr-orestis-georgiou)
19:51:03	887647/887647	---M--	200	added ('OK')	image/png	etag:CIz8vo7IwusCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624063507-H6PQ0WG24AAYQ3S85L91/visual-haptics-blog-orestis.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624063507-H6PQ0WG24AAYQ3S85L91/visual-haptics-blog-orestis5d45.png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:51:04	578930/578930	---M--	200	added ('OK')	image/png	etag:CMDqnajIwusCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623225285-ER4YXISABX9UCTKLP8OL/0.png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623225285-ER4YXISABX9UCTKLP8OL/0.png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:51:08	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Fri,%2017%20Feb%202023%2014:21:04%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a6ccfe2c483346d895a37/1553679962464/Haptic+Reflections+of+2017.jpeg?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a6ccfe2c483346d895a37/1553679962464/Haptic+Reflections+of+201726f7.jpeg	(from https://www.orestisgeorgiou.com/blog-feed/haptic-reflections-of-2017-blog-dr-orestis-georgiou-zhz7y)
19:51:08	189815/189815	---M--	200	added ('OK')	image/png	etag:CNWFiKjIwusCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623297225-IA58VCGH8PFAGIVYPI7M/0+(1).png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623297225-IA58VCGH8PFAGIVYPI7M/0+(1).png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:51:10	120717/120717	---M--	200	added ('OK')	image/jpeg	etag:CJCYgYDjxOsCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624356355-WECWVEDS1WMFR69W56C8/Haptic+Reflections+of+2017.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624356355-WECWVEDS1WMFR69W56C8/Haptic+Reflections+of+2017ee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptic-reflections-of-2017-blog-dr-orestis-georgiou-zhz7y)
19:51:12	12265/12265	---M--	200	added ('OK')	image/jpeg	etag:CJbc/Y7IwusCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553624465482-E1FYAYRIWP0IXR67B3R5/haptic-reflections-of-2017.jpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553624465482-E1FYAYRIWP0IXR67B3R5/haptic-reflections-of-2017.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptic-reflections-of-2017-blog-dr-orestis-georgiou-zhz7y)
19:51:12	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Fri,%2017%20Feb%202023%2014:21:10%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a71edb208fc45b382699d/1553680023530/Hackathon+Opportunities.jpeg?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a71edb208fc45b382699d/1553680023530/Hackathon+Opportunities26f7.jpeg	(from https://www.orestisgeorgiou.com/blog-feed/hackathon-opportunities-blog-dr-orestis-georgiou-ahsc8)
19:51:12	99818/99818	---M-Z	200	added ('OK')	text/html	etag:W/%22574f878844e098b14533934cb63fa071%22	https://www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou.html	(from https://www.orestisgeorgiou.com/blog)
19:51:13	118356/118356	---M--	200	added ('OK')	image/jpeg	etag:CNS8vv3ixOsCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553626108829-O28XBNGYZC2P25XDICKX/Hackathon+Opportunities.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553626108829-O28XBNGYZC2P25XDICKX/Hackathon+Opportunitiesee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/hackathon-opportunities-blog-dr-orestis-georgiou-ahsc8)
19:51:14	118356/118356	---M--	200	added ('OK')	image/jpeg	etag:CK+jxvzixOsCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625772500-DPLZ0MXYC7OTE0FW91ZV/Hackathon-Opportunities-dr-orest-georgiouis	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625772500-DPLZ0MXYC7OTE0FW91ZV/Hackathon-Opportunities-dr-orest-georgiouis.jpg	(from https://www.orestisgeorgiou.com/blog-feed/hackathon-opportunities-blog-dr-orestis-georgiou-ahsc8)
19:51:16	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Fri,%2017%20Feb%202023%2014:21:16%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a72d68165f584ba09c9e3/1553680388546/Engaging+with+academics-+how+this+is+a+win-win.jpeg?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/5c995f6d24a6947fcf5704d0/5c9a72d68165f584ba09c9e3/1553680388546/Engaging+with+academics-+how+this+is+a+win-win.8b26f7.delayed	(from https://www.orestisgeorgiou.com/blog-feed/engaging-with-academics-how-this-is-a-win-win-blog-dr-orestis-georgiou)
19:51:16	44532/44532	---MCZ	200	added ('OK')	text/html	etag:W/%22192d0823f6d41c5dae50b1998cc8312c--gzip%22	https://www.orestisgeorgiou.com/blog-feed?author=549d62f9e4b0bcb26c1fdaff	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/blog-feed5bf3.html	(from https://www.orestisgeorgiou.com/blog-feed/hackathon-opportunities-blog-dr-orestis-georgiou-ahsc8)
19:51:17	43793/43793	---M--	200	added ('OK')	image/jpeg	etag:CKn8gI/IwusCEAE=	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553625868266-9G6UR6ATKZP0X78BCZIQ/Engaging+with+academics-+how+this+is+a+win-win.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553625868266-9G6UR6ATKZP0X78BCZIQ/Engaging+with+academics-+how+this+is+a+win-winee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/engaging-with-academics-how-this-is-a-win-win-blog-dr-orestis-georgiou)
19:51:20	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Fri,%2017%20Feb%202023%2014:21:20%20GMT	http://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/t/5c9a70f008522951e6ebfd1b/1553625354867/haptics-research-dr-orestis-georgiou?format=1500w	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/t/5c9a70f008522951e6ebfd1b/1553625354867/haptics-research-dr-orestis-georgiou26f7	(from https://www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou)
19:51:21	57136/57136	---MCZ	200	added ('OK')	text/html	etag:W/%22c2e8c73aab04d806371ff176de569cb7--gzip%22	https://www.orestisgeorgiou.com/blog-feed	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/blog-feed.html	(from https://www.orestisgeorgiou.com/blog-feed?author=5a4e5a4d6f935edd34bf8e5e)
19:51:22	88870/88870	---M--	200	added ('OK')	image/jpeg	etag:COyCo/zixOsCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625328613-7ZTDFCL5M6LH1WQ8R1RQ/haptics-research-dr-orestis-georgiou	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625328613-7ZTDFCL5M6LH1WQ8R1RQ/haptics-research-dr-orestis-georgiou.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou)
19:51:24	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	(from https://www.orestisgeorgiou.com/)
19:51:25	19024/19024	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2017%20Feb%202023%2014:21:24%20GMT	http://use.typekit.net/ik/dKxpu-mXA7Cd3xEbrPVhFgViZc9b6EX4kd7M20qzSvtfel9IfFHN4UJLFRbh52jhWDmRFcZqwAwajD4cZRjUFcbXFhmqwD635s7cMkG0jAFu-WsoShFGZAsude80ZkoRdhXCHKoyjamTiY8Djhy8ZYmC-Ao1Oco8if37OcBDOcu8OfG0ShmyZY4yZhN0OWg8de8RjAtljASoFkoDSWmyScmDSeBRZPoRdhXCHKoDSWmyScmDSeBRZWFR-emqiAUTdcS0jhNlOeBRiA8XpWFR-emqiAUTdcS0jhNlOeBRiA8XpWFR-emqiAUTdcS0dcmXOeBDOcu8OeUzjhBC-eNDifUzScmDie8DZhmzSciTda90jhNlOYF8jAskjAizdKu3ZAUTjhB0OAB15QS0SaBujW48Sagyjh90jhNlOYFUiABkZWF3jAF8ShFGZAsude80ZkoRdhXCiaiaOcBRiA8XpWFR-emqiAUTdcS0jhNlOYiaikoyjamTiY8Djhy8ZYmC-Ao1Oco8ifUaiaS0jWw0dA9CiaiaOcNkZWFX-WF1ZANkZh8ziPoRdhXCiaiaO1F8jAskjAizdKu3ZAUTjhB0OAB15QS0SaBujW48Sagyjh90jhNlOYiaikoDSWmyScmDSeBRZWFR-emqiAUTdcS0jhNlJygGpWgyie8yOWFyd1wlSY4zJ68ciWsuScIlSYb7fbKIFsMMeMb6MKG4fJ9uIMMjgKMfH6qJxQbbMg6YJMJ7fbKemsMgeMw6MKG4fJsmIMIjgfMfH6qJxubbMs6BJMJ7fbRKpsMgeMj6MKG4fJBmIMIjgkMfH6qJ689bMs6sJMHbM-YkkVGB.js	/home/aramaanmeher/websites/Aca/use.typekit.net/ik/dKxpu-mXA7Cd3xEbrPVhFgViZc9b6EX4kd7M20qzSvtfel9IfFHN4UJLFRbh52jhWDmRFcZqwAwajD4cZRjUFcbXFhmqwD635s7cMkG0jAFu-WsoShFGZAsude80ZkoRdhXCHKoyjamTiY8Djhy8ZYmC-Ao1Oco8if37OcBDOcu8OfG0ShmyZY4yZ	(from https://www.orestisgeorgiou.com/)
19:51:26	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://www.orestisgeorgiou.com/)
19:51:26	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22c9d792a995c5444a09ba2d9eea24b5d2%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-998a237f80fc8a85832dd-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-998a237f80fc8a85832dd-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:28	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%2277a546c78e5335ac223ce347591cf662%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-5082e2dab696b020ac83a-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-5082e2dab696b020ac83a-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:29	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22ed50d686d52e72628c6a3bead3317fef%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-c6a38111aec507149cb3d-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-c6a38111aec507149cb3d-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:30	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22c7db15035020752c23874ffad6594fb7%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fd2acc815706e38fcfdf0-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fd2acc815706e38fcfdf0-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:31	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22cb2b0af07587ca7dac33842e152bab2b%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-bd388a58725d27de3369b-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-vendors-bd388a58725d27de3369b-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:32	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%2225ebf9dfa29fbb6d93ba97b7f163b2c0%22	http://assets.squarespace.com/universal/scripts-compressed/common-c4455c908623737611a0c-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-c4455c908623737611a0c-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:32	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%221db5b40b9a94398cac490ca0a1a5f33a%22	http://assets.squarespace.com/universal/scripts-compressed/performance-583aaa5ee6ef2ffadfe40-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/performance-583aaa5ee6ef2ffadfe40-min.en-US.js	(from https://www.orestisgeorgiou.com/)
19:51:34	42276/42276	URF---	200	added ('OK%20(cached)')	image/png		http://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1550839443584-XL6BMJZ93MCMRQX2BPGP/Orestis-Georgiou-logo-web-white.png?format=1500w	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1550839443584-XL6BMJZ93MCMRQX2BPGP/Orestis-Georgiou-logo-web-white26f7.png	(from https://www.orestisgeorgiou.com/)
19:51:34	270717/270717	---M--	200	added ('OK')	image/jpeg	etag:CMOVrJDIwusCEAE=	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625456375-1TNO8C2XYSM7NSD3V521/haptics-research-dr-orestis-georgiou.jpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625456375-1TNO8C2XYSM7NSD3V521/haptics-research-dr-orestis-georgiou.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou)
19:51:34	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:34%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/4ad07f90-4f6d-483b-9fd7-e1372a57bd22/b-58.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/4ad07f90-4f6d-483b-9fd7-e1372a57bd22/b-58.jpg	(from https://www.orestisgeorgiou.com/)
19:51:35	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:34%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/da771a09-b762-4b84-928e-68e171bf1009/b-194.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/da771a09-b762-4b84-928e-68e171bf1009/b-194.jpg	(from https://www.orestisgeorgiou.com/)
19:51:35	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:35%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553685040209-HIW4FB54NJAR6OHRI01H/Speaking.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553685040209-HIW4FB54NJAR6OHRI01H/Speaking.jpg	(from https://www.orestisgeorgiou.com/)
19:51:36	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:36%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/aee51137-92cb-4a94-9b86-4e27096ccf7c/b-243.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/aee51137-92cb-4a94-9b86-4e27096ccf7c/b-243.jpg	(from https://www.orestisgeorgiou.com/)
19:51:37	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:37%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/a958bb62-3c5c-447e-b41f-95f23dc4b96c/b-6.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/a958bb62-3c5c-447e-b41f-95f23dc4b96c/b-6.jpg	(from https://www.orestisgeorgiou.com/about)
19:51:38	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:38%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/39ce64c7-77b8-4081-9be9-20e16b765c65/b-220.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/39ce64c7-77b8-4081-9be9-20e16b765c65/b-220.jpg	(from https://www.orestisgeorgiou.com/about)
19:51:39	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:39%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/2ec03930-2b89-4e9b-a4e4-b0441bdd5cec/b-126.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/2ec03930-2b89-4e9b-a4e4-b0441bdd5cec/b-126.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:40	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:40%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399859966-YS9FD45GSVLVHM80QGRS/IMG_0910.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399859966-YS9FD45GSVLVHM80QGRS/IMG_0910.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:41	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:41%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400067573-R2F8NEVWRQLR0UDGQXDY/received_2151225985115345.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400067573-R2F8NEVWRQLR0UDGQXDY/received_2151225985115345.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:42	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:42%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399949500-77IIUE2NCYGZH486ZVM6/IMG_20190619_142931.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399949500-77IIUE2NCYGZH486ZVM6/IMG_20190619_142931.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:43	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:43%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399849947-S3079UFQED3W1WV3JFII/IMG_0299.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399849947-S3079UFQED3W1WV3JFII/IMG_0299.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:44	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:44%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399849787-U7P707V0C3GJDZ8E8U7I/IMG_0744.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399849787-U7P707V0C3GJDZ8E8U7I/IMG_0744.jpg	(from https://www.orestisgeorgiou.com/speaking)
